c_addr_id,addr_name,addr_name_chn,c_admin_type,c_admin_cat_code,x_coord,y_coord,CHGIS_PT_ID,elite_persons,jinshi_persons,juren_persons,ming_persons,qing_persons,first_entry_year,last_entry_year
5918,Fu Zhou,涪州,Zhou,215,107.39096069,29.702775955,115235,24,24,16,24,0,1415,1628
5205,Hua Zhou,華州,Zhou,215,109.7598877,34.519626617,115368,24,24,14,24,0,1385,1634
5065,Xiangcheng,襄城,Xian,21,113.472366,33.853691,83031,24,24,17,24,0,1404,1634
303340,Changzhi,長治,Xian,21,113.1128,36.1829,,24,24,18,24,0,1535,1607
8944,Gaoling,高陵,Xian,21,109.08047485,34.533325195,935,24,24,0,0,24,1537,1874
4477,Nangong,南宮,Xian,21,115.366998,37.365629,88082,24,23,17,24,0,1442,1640
5382,Changshan,常山,Xian,21,118.502663,28.903732,40629,24,23,16,24,0,1394,1640
4863,Pingyuan,平原,Xian,21,116.427864,37.156743,45101,24,23,16,24,0,1404,1640
4721,Qinshui,沁水,Xian,21,112.170128,35.690399,95721,24,23,15,24,0,1371,1643
7430,Qinshui,沁水,Xian,21,112.17012787,35.69039917,1160,24,23,2,0,24,1646,1904
20085,Manchu bannerman,滿洲八旗,Baqi,9,,,,24,23,1,0,24,1634,1715
4964,Jimo,即墨,Xian,21,120.450409,36.382107,85461,24,22,12,23,1,1394,1670
5225,Fengxiang,鳳翔,Xian,21,107.385918,34.522518,70896,24,22,16,24,0,1397,1634
7606,Fuyang,富陽,Xian,21,119.94775391,30.053434372,40092,24,21,7,0,24,1652,1883
5594,Qianjiang,潛江,Xian,21,112.892959,30.420952,43588,24,21,15,24,0,1427,1631
4937,Linqu,臨朐,Xian,21,118.54163,36.510247,45061,24,21,10,24,0,1388,1643
8087,Lanyang,蘭陽,Xian,21,114.81011963,34.826515198,571,24,20,4,0,24,1628,1781
5490,Shanggao,上高,Xian,21,114.92675,28.241369,41223,24,19,11,24,0,1385,1607
8044,Ju Zhou,莒州,Zhou,215,118.83441925,35.581886292,1068,24,19,7,0,24,1661,1904
6765,Anhua,安化,Xian,21,107.87602234,36.0051651,233,24,18,9,0,24,1616,1894
7710,Yingshan,英山,Xian,21,115.66944885,30.742137909,1678,24,18,7,0,24,1769,1895
7236,Dacheng,大城,Xian,21,116.62188721,38.695865631,113,24,16,9,0,24,1645,1895
8149,Wen Xian,溫縣,Xian,21,113.07546234,34.938117981,562,24,16,8,0,24,1652,1903
8772,Anyue,安岳,Xian,21,105.3245163,30.112699509,1238,24,15,12,0,24,1664,1894
8042,Lanshan,蘭山,Xian,21,118.34095001,35.071559906,1066,24,15,9,0,24,1745,1898
7155,Chenggong,呈貢,Xian,21,102.79895782,24.901342392,1596,24,14,11,0,24,1705,1904
7171,Heqing Zhou,鶴慶州,Zhou,215,100.17927551,26.559417725,1548,24,13,11,0,24,1724,1904
8766,Zhongjiang,中江,Xian,21,104.67904663,31.044277191,1192,24,12,12,0,24,1655,1894
8639,Pingnan,平南,Xian,21,110.39473724,23.549980164,421,24,12,12,0,24,1754,1895
7390,Xugou,徐溝,Xian,21,112.50899506,37.557182312,1116,24,11,13,0,24,1652,1904
8789,Tongliang,銅梁,Xian,21,106.04174805,29.852437973,1277,24,11,15,0,24,1651,1876
20634,Ling Zhou,靈州,Zhou,215,106.32814,38.088886,222,24,11,14,0,24,1694,1860
8078,Yu Zhou,禹州,Zhou,215,113.46705627,34.162490845,557,24,9,15,1,23,1628,1903
7380,Funing,撫寧,Xian,21,119.23016357,39.884670258,127,24,8,17,0,24,1647,1895
20316,Taiwan,臺灣,Xian,21,120.200264,23.00415,40348,24,7,17,0,24,1829,1883
8586,Qingyuan Fu,慶遠府,Fu,62,108.65588379,24.490730286,9559,24,1,23,0,24,1889,1889
7303,Yizhou Zhilizhou Zhixiadifang,易州直隸州直轄地方,Zhixiadifang,213,115.49347687,39.34903717,9503,24,1,23,0,24,,
7708,Lu'anzhou Zhilizhou Zhixiadifang,六安州直隸州直轄地方,Zhixiadifang,213,116.49411774,31.754594803,9787,24,0,24,0,24,1663,1663
8370,Chenzhou Fu,辰州府,Fu,62,110.39696503,28.458190918,9620,24,0,24,0,24,,
4391,Dong'an,東安,Xian,21,111.222092,26.332001,41963,23,23,16,23,0,1397,1592
5351,Tongxiang,桐鄉,Xian,21,120.54274,30.641678,40060,23,23,12,23,0,1451,1634
4725,Yuci,榆次,Xian,21,112.744682,37.678467,95649,23,23,13,23,0,1469,1643
4899,Wenshang,汶上,Xian,21,116.484373,35.728807,45249,23,23,12,23,0,1397,1634
20071,Han Army Bordered Blue Banner,漢軍鑲藍旗,Baqi,9,,,,23,23,1,0,23,1670,1895
4756,Shi Zhou,石州,Zhou,215,111.13517761,37.510108948,95201,23,23,16,23,0,1454,1562
20062,Mongol Bordered Yellow Banner,蒙古鑲黃旗,Baqi,9,,,,23,23,0,0,23,1733,1904
5556,Xiangyang,襄陽,Xian,21,112.158699,32.026524,45651,23,23,14,23,0,1388,1628
4685,Jiande,建德,Xian,21,117.034592,30.124186,41363,23,22,10,22,1,1404,1628
5050,Yongcheng,永城,Xian,21,116.36399841,33.93945694,607,23,22,4,21,2,1568,1658
5624,Xiangtan,湘潭,Xian,21,112.911263,27.872698,41738,23,22,9,23,0,1521,1634
4775,Yishi,猗氏,Xian,21,110.77404,35.147945,95481,23,22,8,23,0,1385,1640
5643,Hengyang,衡陽,Xian,21,112.597038,26.901617,41856,23,22,12,22,1,1388,1642
5068,Jun Zhou,鈞州,Zhou,215,113.46705627,34.162490845,115494,23,22,18,23,0,1400,1571
5191,Gaoling,高陵,Xian,21,109.080475,34.533325,70745,23,22,9,23,0,1385,1634
5448,Yushan,玉山,Xian,21,118.240181,28.679602,41214,23,21,9,23,0,1394,1643
5451,Qianshan,鉛山,Xian,21,117.776588,28.208446,41207,23,21,12,23,0,1406,1637
8238,Yingshan,應山,Xian,21,113.81899261,31.618320465,645,23,20,5,0,23,1655,1894
7442,Linjin,臨晉,Xian,21,110.55164337,35.097808838,1143,23,20,3,1,22,1643,1880
7268,Ansu,安肅,Xian,21,115.65738678,39.019435883,30,23,19,4,0,23,1646,1904
20020,Yiwu,義烏,Xian,21,120.071625,29.300087,40720,23,19,5,2,21,1646,1889
8118,Xiangcheng,襄城,Xian,21,113.47236633,33.853691101,594,23,19,5,0,23,1645,1892
5588,Huangmei,黃梅,Xian,21,115.934936,30.079201,43559,23,19,14,23,0,1404,1634
7271,Dingxing,定興,Xian,21,115.77419281,39.269592285,3,23,18,7,1,22,1637,1890
8132,Lin Xian,林縣,Xian,21,113.81280518,36.06880188,524,23,18,7,0,23,1646,1903
7883,Fuliang,浮梁,Xian,21,117.23635864,29.382741928,786,23,18,5,0,23,1661,1903
9043,Gansu Sheng,甘肅省,Sheng,137,103.84713745,36.047031403,25053,23,18,5,0,23,1802,1904
7972,Zhanhua,霑化,Xian,21,117.80175781,37.68321991,20202,23,18,6,0,23,1643,1836
8452,Raoping,饒平,Xian,21,116.82299805,23.982000351,303,23,18,5,0,23,1658,1833
7926,Taihe,泰和,Xian,21,114.89487457,26.792102814,832,23,17,6,0,23,1670,1902
8972,Chengcheng,澄城,Xian,21,109.93044281,35.190914154,947,23,17,6,0,23,1647,1904
7481,Dingxiang,定襄,Xian,21,112.94377136,38.49269104,1099,23,14,10,0,23,1736,1868
5454,Xingzi,星子,Xian,21,116.041122,29.453486,41131,23,14,14,23,0,1404,1639
5123,Deng Zhou,鄧州,Zhou,215,112.08096313,32.684825897,609,23,14,14,22,1,1406,1640
7394,Jiaocheng,交城,Xian,21,112.15599823,37.543998718,1112,23,13,10,0,23,1646,1871
8950,Xianyang,咸陽,Xian,21,108.70994568,34.339054108,931,23,13,11,0,23,1661,1893
7245,Qing Xian,青縣,Xian,21,116.82543182,38.580715179,118,23,13,12,0,23,1647,1903
8219,Daye,大冶,Xian,21,114.96295929,30.093137741,668,23,11,13,0,23,1652,1903
8450,Jieyang,揭陽,Xian,21,116.34976959,23.542976379,302,23,11,13,0,23,1661,1802
8674,Wenjiang,溫江,Xian,21,103.83060455,30.7022686,1307,23,9,14,0,23,1730,1904
7798,Guangze,光澤,Xian,21,117.33325195,27.539524078,40273,23,8,16,0,23,1801,1879
8788,He Zhou,合州,Zhou,215,106.25955963,30.00394249,1244,23,8,15,0,23,1745,1895
8221,Chongyang,崇陽,Xian,21,114.0438385,29.548801422,1759,23,8,15,1,22,1694,1890
7863,Dehua,德化,Xian,21,115.98567963,29.722364426,779,23,7,17,0,23,1796,1865
6863,Xingyi,興義,Xian,21,104.89617157,25.087345123,509,23,3,20,0,23,1852,1889
7788,Jianning Fu,建寧府,Fu,62,118.32378387,27.038864136,32103,23,1,23,0,23,1723,1837
4625,Taixing,泰興,Xian,21,120.016167,32.160381,42941,22,22,13,22,0,1496,1622
4399,Zhuo Zhou,涿州,Zhou,215,115.96814728,39.487220764,87303,22,22,17,22,0,1385,1577
4454,Cang Zhou,滄州,Zhou,215,116.86196899,38.308998108,88239,22,22,16,22,0,1388,1640
5338,Lin'an,臨安,Xian,21,119.721283,30.231056,40098,22,22,11,22,0,1385,1640
20060,Mongol Plain White Banner,蒙古正白旗,Baqi,9,,,,22,22,0,0,22,1723,1904
5463,Hukou,湖口,Xian,21,116.218018,29.734993,41153,22,21,11,22,0,1385,1643
4525,Hua Xian,滑縣,Xian,21,114.543465,35.564453,82322,22,21,9,22,0,1411,1643
4394,Tong Zhou,通州,Zhou,215,116.65880585,39.905921936,103,22,21,16,21,1,1400,1616
4432,Gaoyang,高陽,Xian,21,115.7742,38.688908,44789,22,21,14,22,0,1397,1627
5403,Sheng Xian,嵊縣,Xian,21,120.815277,29.58749,40768,22,20,12,22,0,1371,1640
7702,Wangjiang,望江,Xian,21,116.67433167,30.123537064,1682,22,18,5,0,22,1667,1892
7904,Xin'gan,新淦,Xian,21,115.39380646,27.759740829,823,22,17,5,0,22,1670,1898
8029,Qingping,清平,Xian,21,116.0765686,36.754779816,1026,22,17,6,0,22,1655,1903
8157,Deng Zhou,鄧州,Zhou,215,112.08096313,32.684825897,609,22,16,6,0,22,1688,1904
7559,Jurong,句容,Xian,21,119.16273499,31.94653511,40535,22,15,8,0,22,1649,1844
7392,Qi Xian,祁縣,Xian,21,112.31529999,37.353816986,1118,22,15,8,0,22,1646,1892
6783,Fuqiang,伏羌,Xian,21,105.32907867,34.739437103,258,22,14,8,0,22,1655,1898
7869,Xingzi,星子,Xian,21,116.04112244,29.453485489,785,22,14,8,0,22,1670,1852
7897,Dongxiang,東鄉,Xian,21,116.60610199,28.232292175,799,22,14,10,0,22,1652,1876
7678,Yongjia,永嘉,Xian,21,120.65322113,28.018291473,40701,22,12,10,0,22,1652,1886
8002,Teng Xian,滕縣,Xian,21,117.15816498,35.086090088,1065,22,12,11,0,22,1676,1886
7764,Qingyang,青陽,Xian,21,117.86305237,30.636638641,1688,22,11,12,0,22,1647,1895
8601,Maping,馬平,Xian,21,109.40439606,24.309988022,377,22,11,11,0,22,1664,1873
8405,Heshan,鶴山,Xian,21,112.82366943,22.644086838,343,22,10,12,0,22,1751,1889
7793,Pucheng,浦城,Xian,21,118.53625488,27.924686432,40248,22,7,15,0,22,1739,1835
7203,Menghua Zhiliting,蒙化直隸廳,Zhiliting,211,100.30888367,25.230033875,9752,22,2,20,0,22,,
8919,Zhaotong Fu,昭通府,Fu,62,103.71525574,27.34327507,9747,22,0,22,0,22,1831,1831
6763,Jingzhou Zhilizhou,涇州直隸州,Zhilizhou,212,107.36338806,35.328807831,9539,22,0,22,0,22,,
8731,Meizhou Zhilizhou Zhixiadifang,眉州直隸州直轄地方,Zhixiadifang,213,103.83145905,30.050497055,9712,22,0,22,0,22,,
4417,Dingxing,定興,Xian,21,115.774193,39.269592,87673,21,21,15,21,0,1430,1628
5418,Ninghai,寧海,Xian,21,121.425552,29.283617,40661,21,21,7,21,0,1371,1628
4890,Cao Xian,曹縣,Xian,21,115.539452,34.827587,85127,21,21,15,21,0,1435,1634
4695,Fen Zhou,汾州,Zhou,215,111.77902985,37.263401031,94028,21,21,11,21,0,1464,1643
5522,Mianyang Zhou,沔陽州,Zhou,215,113.23660278,30.189540863,34303,21,21,15,21,0,1415,1640
6005,Pucheng,浦城,Xian,21,118.536255,27.924686,40248,21,21,9,21,0,1385,1601
5854,Mian Zhou,綿州,Zhou,215,104.7492981,31.459007263,9705,21,21,11,21,0,1469,1640
4768,Yicheng,翼城,Xian,21,111.708443,35.738762,95447,21,21,5,21,0,1385,1643
5548,Xingguo Zhou,興國州,Zhou,215,115.20962524,29.830129623,43451,21,21,10,21,0,1406,1631
5827,Huayang,華陽,Xian,21,104.077995,30.650385,44396,21,21,8,21,0,1464,1643
300011,Zhongxiang xian,鍾祥,Xian,21,112.58925629,31.169826508,641,21,21,7,21,0,1514,1640
20083,Bordered White Banner,鑲白旗,Baqi,9,,,,21,21,1,0,21,1655,1894
4852,Changqing,長清,Xian,21,116.722055,36.551817,45126,21,21,13,21,0,1397,1622
8654,Yulin Zhilizhou,鬱林直隸州,Zhilizhou,212,110.14588165,22.632095337,9567,21,21,0,0,21,1733,1898
4910,Tangyi,堂邑,Xian,21,115.774849,36.487839,85206,21,20,10,21,0,1393,1634
7927,Ningdu Zhilizhou,寧都直隸州,Zhilizhou,212,116.01010132,26.466514587,9648,21,20,1,0,21,1670,1903
4465,Gaocheng,槁城,Xian,21,114.834183,38.036713,45007,21,20,12,21,0,1385,1613
7875,Yushan,玉山,Xian,21,118.24018097,28.679601669,812,21,20,1,0,21,1737,1903
6142,Gaoyao,高要,Xian,21,112.453155,23.056921,42266,21,20,8,21,0,1371,1613
7333,Quzhou,曲周,Xian,21,114.94965363,36.779304504,59,21,18,3,0,21,1646,1859
8101,Zhecheng,柘城,Xian,21,115.29646301,34.076610565,583,21,18,6,0,21,1645,1802
8168,Ruyang,汝陽,Xian,21,114.34600067,33.007537842,600,21,18,5,0,21,1649,1876
8140,Hui Xian,輝縣,Xian,21,113.79414368,35.458675385,533,21,17,4,0,21,1673,1894
8193,Mengjin,孟津,Xian,21,112.63674164,34.813835144,555,21,16,6,0,21,1622,1865
8098,Ningling,寧陵,Xian,21,115.31536865,34.445976257,582,21,16,5,0,21,1646,1889
8005,Ningyang,寧陽,Xian,21,116.79001617,35.764396667,1058,21,16,5,1,20,1643,1904
7664,Sui'an,遂安,Xian,21,118.73839569,29.480773926,40822,21,16,7,0,21,1649,1748
8634,Rong Xian,容縣,Xian,21,110.55103302,22.863588333,456,21,14,8,0,21,1661,1894
7648,Dongyang,東陽,Xian,21,120.22798157,29.260566711,40725,21,14,8,0,21,1652,1898
8085,Chenliu,陳留,Xian,21,114.524528,34.673195,573,21,14,7,0,21,1628,1886
7253,Gucheng,故城,Xian,21,116.12413788,37.380794525,49,21,13,8,0,21,1646,1832
8989,Qingjian,清澗,Xian,21,110.1257019,37.096618652,1724,21,13,8,0,21,1652,1894
7957,Jiyang,濟陽,Xian,21,117.21141815,36.972934723,1032,21,13,9,0,21,1646,1880
8198,Lushi,盧氏,Xian,21,111.04091644,34.052612305,546,21,12,10,0,21,1627,1903
7357,Yu Zhou,蔚州,Zhou,215,114.56905365,39.840538025,81,21,12,10,0,21,1642,1883
8824,Neijiang,內江,Xian,21,105.05389404,29.580755234,1264,21,11,10,1,20,1637,1868
7802,Nanping,南平,Xian,21,118.16918182,26.642173767,40308,21,11,10,0,21,1652,1904
8991,Yulin,榆林,Xian,21,109.7538681,38.294708252,911,21,9,13,0,21,1847,1892
8245,Xiangyang,襄陽,Xian,21,112.14887238,32.013473511,633,21,9,12,0,21,1652,1898
8912,Anshun Fu,安順府,Fu,62,105.92786407,26.243244171,9578,21,6,15,0,21,1700,1894
8594,Si'en,思恩,Xian,21,108.25637817,24.829608917,375,21,2,19,0,21,,
8990,Yulin Fu,榆林府,Fu,62,109.7538681,38.294708252,9667,21,0,21,0,21,1732,1789
5235,Nanzheng,南鄭,Xian,21,107.035187,33.076485,70987,20,20,8,20,0,1430,1631
5049,Xiayi,夏邑,Xian,21,116.121414,34.237991,82113,20,20,11,20,0,1457,1640
6772,Ning Zhou,寧州,Zhou,215,115.5747,38.490063,87706,20,20,3,0,20,1742,1886
5990,Ningde,寧德,Xian,21,119.517273,26.661217,40223,20,20,6,20,0,1385,1628
4740,Xin Zhou,忻州,Zhou,215,112.73120117,38.398563385,9684,20,20,10,20,0,1385,1640
7302,Yizhou Zhilizhou,易州直隸州,Zhilizhou,212,115.49347687,39.34903717,9503,20,20,0,0,20,1661,1903
4530,Dongming,東明,Xian,21,115.088844,35.298492,44815,20,20,9,20,0,1505,1640
4849,Jiyang,濟陽,Xian,21,117.210236,36.971943,45174,20,20,8,20,0,1385,1643
9046,Qinzhou Zhilizhou,秦州直隸州,Zhilizhou,212,105.71695709,34.585472107,9540,20,20,0,0,20,1862,1898
4681,Guichi,貴池,Xian,21,117.481834,30.654661,41344,20,20,13,20,0,1385,1643
5865,Langzhong,閬中,Xian,21,105.967034,31.58316,44560,20,20,9,20,0,1397,1643
5114,Lingbao,靈寶,Xian,21,110.94149,34.684616,83052,20,20,16,20,0,1462,1619
6011,Nanping,南平,Xian,21,118.169182,26.642174,40308,20,19,10,20,0,1394,1634
7660,Jiande,建德,Xian,21,119.49885559,29.544481277,40803,20,19,1,0,20,1649,1892
5732,Tongchuan Zhou,潼川州,Zhou,215,105.08757019,31.094619751,96633,20,19,10,20,0,1511,1643
5211,Yao Zhou,耀州,Zhou,215,108.97146606,34.913269043,942,20,19,10,20,0,1415,1640
7344,Yuancheng,元城,Xian,21,115.14652252,36.275527954,38,20,18,2,1,19,1622,1832
8106,Taikang,太康,Xian,21,114.85637665,34.063873291,578,20,18,4,0,20,1636,1886
6788,Anding,安定,Xian,21,104.62030792,35.575092316,241,20,18,4,0,20,1649,1890
8054,Pingdu Zhou,平度州,Zhou,215,119.94828033,36.788234711,1038,20,18,3,0,20,1646,1886
4846,Xincheng,新城,Xian,21,117.943075,36.949595,45168,20,18,17,19,1,1458,1628
4851,Linyi,臨邑,Xian,21,116.859324,37.190325,45097,20,18,10,20,0,1397,1622
4947,Huang Xian,黃縣,Xian,21,120.482676,37.659418,85374,20,18,12,19,1,1436,1643
7218,Changping Zhou,昌平州,Zhou,215,116.22367859,40.222099304,99,20,17,5,0,20,1642,1895
7979,Linzi,臨淄,Xian,21,118.34658813,36.852378845,1738,20,17,3,0,20,1646,1895
7584,Yancheng,鹽城,Xian,21,120.1337204,33.385162354,764,20,17,3,0,20,1647,1904
5484,Longquan,龍泉,Xian,21,114.505661,26.327883,40917,20,17,10,20,0,1391,1637
7998,Ziyang,滋陽,Xian,21,116.82369995,35.556697845,1057,20,16,6,0,20,1646,1898
6786,Huining,會寧,Xian,21,105.05613708,35.694198608,243,20,15,7,0,20,1708,1904
8413,Yangchun,陽春,Xian,21,111.79067993,22.175907135,308,20,15,6,0,20,1721,1862
7734,Tianchang,天長,Xian,21,118.99815369,32.69052124,1709,20,14,6,0,20,1673,1890
7092,Tieling,鐵嶺,Xian,21,123.84785461,42.295509338,1183,20,14,6,0,20,1636,1904
7746,Nanling,南陵,Xian,21,118.33240509,30.924436569,1689,20,13,7,0,20,1647,1894
7283,Wuqiang,武強,Xian,21,115.85923004,37.994430542,11,20,13,8,0,20,1676,1889
7810,Guihua,歸化,Xian,21,117.19869232,26.349824905,40288,20,13,7,0,20,1685,1904
5118,Nanyang,南陽,Xian,21,112.535469,33.001678,82617,20,12,18,20,0,1469,1636
8056,Jimo,即墨,Xian,21,120.45040894,36.382106781,1042,20,12,10,0,20,1646,1897
8334,Xingning,興寧,Xian,21,113.40067291,25.969877243,748,20,12,8,0,20,1667,1892
8770,Suining,遂寧,Xian,21,105.812285,30.194462,96332,20,12,9,0,20,1661,1898
7647,Yongkang,永康,Xian,21,120.0252533,28.897268295,40727,20,11,9,1,19,1661,1898
6847,Kaitai,開泰,Xian,21,109.13292694,26.23115921,506,20,11,10,0,20,1737,1836
8774,Nanchong,南充,Xian,21,106.08072662,30.798986435,1243,20,10,10,0,20,1688,1894
7636,Dinghai,定海,Xian,21,122.10109711,30.015159607,40752,20,10,10,1,19,1637,1890
8780,Guang'an Zhou,廣安州,Zhou,215,106.63175201,30.474428177,1247,20,10,12,0,20,1732,1904
8079,Xinzheng,新鄭,Xian,21,113.71908569,34.397323608,567,20,10,11,0,20,1649,1895
6927,Yuping,玉屏,Xian,21,108.9115448,27.235931396,478,20,9,12,0,20,1739,1898
6777,Pingliang,平凉,Xian,21,106.68566132,35.53584671,246,20,3,19,0,20,1660,1799
5044,Yifeng,儀封,Xian,21,114.940864,34.819366,44375,19,19,13,19,0,1421,1601
4697,Xiaoyi,孝義,Xian,21,111.782768,37.143234,95190,19,19,10,19,0,1406,1818
4553,Guangde Zhou,廣德州,Zhou,215,119.4201889,30.894685745,32464,19,19,16,19,0,1400,1571
5037,Fugou,扶溝,Xian,21,114.381271,34.060081,82060,19,19,12,19,0,1421,1640
4449,Jing Zhou,景州,Zhou,215,116.25810242,37.688007355,44875,19,19,11,19,0,1385,1640
4882,Teng Xian,滕縣,Xian,21,117.157007,35.085022,45206,19,19,11,19,0,1397,1634
4424,Li Xian,蠡縣,Xian,21,115.5747,38.490063,44774,19,19,13,19,0,1424,1628
7433,Jiezhou Zhilizhou,解州直隸州,Zhilizhou,212,110.85543823,34.911781311,9697,19,19,2,0,19,1643,1845
5837,Zi Xian,資縣,Xian,21,104.848358,29.784748,96391,19,19,14,19,0,1397,1625
20081,Bordered Yellow Banner,鑲黃旗,Baqi,9,,,,19,19,1,0,19,1651,1895
5060,Xiangcheng,項城,Xian,21,114.832886,33.209309,82051,19,19,6,19,0,1385,1643
5515,Dayu,大庾,Xian,21,114.362829,25.399312,40870,19,18,10,19,0,1418,1613
4861,De Zhou,德州,Zhou,215,116.28740692,37.451641083,86034,19,18,17,17,2,1451,1664
6849,Yongning Zhou,永寧州,Zhou,215,105.48582458,25.910207748,511,19,18,2,0,19,1646,1880
5095,Henei,河內,Xian,21,112.936989,35.089302,82488,19,18,10,19,0,1394,1634
4778,Jie Zhou,解州,Zhou,215,110.85543823,34.911781311,95277,19,18,10,19,0,1511,1643
5367,Sui'an,遂安,Xian,21,118.738399,29.480773,40822,19,18,9,19,0,1415,1640
8043,Yishui,沂水,Xian,21,118.62394714,35.791027069,1067,19,17,2,0,19,1652,1898
6234,Maping,馬平,Xian,21,109.404396,24.309988,43785,19,17,9,19,0,1415,1628
9048,Qin'an,秦安,Xian,21,105.6727066,34.863220215,259,19,16,3,0,19,1718,1903
7970,Yangxin,陽信,Xian,21,117.576309,37.640835,85534,19,16,4,0,19,1655,1846
9034,Ankang,安康,Xian,21,109.02696991,32.693626404,978,19,15,5,0,19,1820,1903
7976,Qingcheng,青城,Xian,21,117.69149017,37.187835693,1011,19,15,5,0,19,1646,1781
5500,Fenyi,分宜,Xian,21,114.693603,27.767023,40970,19,14,11,19,0,1384,1625
8180,Xi Xian,息縣,Xian,21,114.72908783,32.342430115,617,19,14,6,0,19,1630,1904
8659,Bobai,博白,Xian,21,109.97141266,22.27586937,452,19,13,7,0,19,1814,1904
8137,Hua Xian,滑縣,Xian,21,114.54346466,35.564453125,541,19,13,6,0,19,1646,1898
5435,Jing'an,靖安,Xian,21,115.356644,28.861025,41116,19,13,9,19,0,1404,1625
7813,Ninghua,寧化,Xian,21,116.65950775,26.26644516,40285,19,12,10,0,19,1677,1894
8185,Dengfeng,登封,Xian,21,113.02462006,34.455818176,568,19,12,9,0,19,1646,1883
7642,Ninghai,寧海,Xian,21,121.42555237,29.28361702,40661,19,11,8,0,19,1685,1898
7260,Ningjin,寧津,Xian,21,116.7928009,37.649856567,50,19,10,12,0,19,1649,1877
