c_addr_id,addr_name,addr_name_chn,CHGIS_PT_ID,x_coord,y_coord,GID_2,province_name,province_name_chn,prefecture_name,prefecture_name_chn,prefecture_type,elite_persons,jinshi_persons,juren_persons,ming_persons,qing_persons
5402,Shangyu,上虞,40774,120.973587,29.952654,CHN.31.8_1,Zhejiang,浙江,Shaoxing,绍兴市,PrefectureCity,102,90,61,102,0
7623,Pinghu,平湖,40061,121.01234436,30.704219818,CHN.31.3_1,Zhejiang,浙江,Jiaxing,嘉兴市,PrefectureCity,102,83,25,1,101
7756,Xiuning,休寧,1718,118.17577362,29.781190872,CHN.1.11_1,Anhui,安徽|安徽,Huangshan,黄山市,PrefectureCity,102,75,33,0,102
8145,Henei,河內,528,112.93698883,35.089302063,CHN.12.3_1,Henan,河南,Jiaozuo,焦作市,PrefectureCity,102,72,33,0,102
7463,Taiping,太平,1749,111.27406311,35.813308716,CHN.25.5_1,Shanxi,山西,Linfen,临汾市,PrefectureCity,102,43,62,0,102
8637,Xunzhou Fu,潯州府,9564,110.0716629,23.394571304,CHN.7.5_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guigang,贵港市,PrefectureCity,102,1,101,0,102
6045,Longxi,龍溪,40328,117.653053,24.511744,CHN.4.9_1,Fujian,福建,Zhangzhou,漳州市,PrefectureCity,101,93,54,101,0
7193,Shiping Zhou,石屏州,1613,102.48825836,23.719015121,CHN.30.6_1,Yunnan,雲南|云南,HongheHaniandYi,红河哈尼族彝族自治州,AutonomousPrefecture,101,55,47,0,101
7475,Daizhou Zhilizhou Zhixiadifang,代州直隸州直轄地方,9682,112.94904327,39.060390472,CHN.25.9_1,Shanxi,山西,Xinzhou,忻州市,PrefectureCity,100,0,100,0,100
8940,Chang'an,長安,926,108.94420624,34.266605377,CHN.22.7_1,Shaanxi,陝西|陕西,Xi'an,西安市,PrefectureCity,99,73,28,0,99
5991,Fuqing,福清,40198,119.381439,25.727917,CHN.4.1_1,Fujian,福建,Fuzhou,福州市,PrefectureCity,98,96,56,98,0
5345,Xiushui,秀水,40058,120.753204,30.767469,CHN.31.3_1,Zhejiang,浙江,Jiaxing,嘉兴市,PrefectureCity,98,92,62,96,2
7439,Puzhou Fu,蒲州府,9696,110.33230591,34.835128784,CHN.25.11_1,Shanxi,山西,Yuncheng,运城县,PrefectureCity,98,17,81,0,98
8125,Zhangde Fu,彰德府,9591,114.34549713,36.098342896,CHN.12.1_1,Henan,河南,Anyang,安阳市,PrefectureCity,98,1,97,0,98
5102,Luoyang,洛陽,82840,112.38263,34.665276,CHN.12.7_1,Henan,河南,Luoyang,洛阳市,PrefectureCity,97,96,53,97,0
5579,Huanggang,黃岡,43510,114.865494,30.446987,CHN.13.2_1,Hubei,湖北,Ezhou,鄂州市,PrefectureCity,97,84,47,95,2
7618,Deqing,德清,40158,120.08480072,30.553133011,CHN.31.2_1,Zhejiang,浙江,Huzhou,湖州市,PrefectureCity,97,70,32,0,97
8179,Gushi,固始,521,115.67110443,32.183540344,CHN.12.14_1,Henan,河南,Xinyang,信阳市,PrefectureCity,97,61,41,2,95
7541,Yuanhe,元和,40408,120.61862183,31.312709808,CHN.15.7_1,Jiangsu,江蘇|江苏,Suzhou,苏州市,PrefectureCity,97,60,39,0,97
7259,Renqiu,任邱,44868,116.09048462,38.707668304,CHN.10.2_1,Hebei,河北,Cangzhou,沧州市,PrefectureCity,97,40,58,0,97
7569,Yangzhou Fu,揚州府,9634,119.43718719,32.391269684,CHN.15.12_1,Jiangsu,江蘇|江苏,Yangzhou,扬州市,PrefectureCity,97,2,95,0,97
8938,Shaanxi Sheng,陝西省,25009,108.94420624,34.266605377,CHN.22.7_1,Shaanxi,陝西|陕西,Xi'an,西安市,PrefectureCity,96,77,22,0,96
5353,Wucheng,烏程,40127,120.099312,30.864964,CHN.31.2_1,Zhejiang,浙江,Huzhou,湖州市,PrefectureCity,95,93,49,94,1
7237,Zhili Sheng,直隸省,25052,116.36800385,39.931427002,CHN.2.1_1,Beijing,北京|北京,Beijing,北京|北京,Municipality,95,92,4,0,95
7249,Hejian Fu,河間府,9508,116.08553314,38.435699463,CHN.10.2_1,Hebei,河北,Cangzhou,沧州市,PrefectureCity,95,2,93,0,95
8823,Zizhou Zhilizhou Zhixiadifang,資州直隸州直轄地方,9718,104.84835815,29.784748077,CHN.26.14_1,Sichuan,四川,Neijiang]],内江市,PrefectureCity,94,0,94,0,94
7808,Tingzhou Fu,汀州府,32123,116.34954071,25.833381653,CHN.4.2_1,Fujian,福建,Longyan,龙岩市,PrefectureCity,93,1,92,0,93
6909,Dading Fu Zhixiadifang,大定府直轄地方,9571,105.6060791,27.147026062,CHN.8.2_1,Guizhou,貴州|贵州,Bijie,毕节地区,Prefecture,93,0,93,0,93
5429,Nanchang Fu,南昌府,32593,115.89772034,28.67489624,CHN.16.6_1,Jiangxi,江西,Nanchang,南昌市,PrefectureCity,92,70,41,90,2
8970,Pucheng,蒲城,939,109.58512115,34.955936432,CHN.22.6_1,Shaanxi,陝西|陕西,Weinan,渭南市,PrefectureCity,92,65,29,1,91
7898,Jinxi,金谿,41000,116.77626038,27.910083771,CHN.16.1_1,Jiangxi,江西,Fuzhou,抚州市,PrefectureCity,92,58,38,0,92
8389,Dongguan,東莞,292,113.74981689,23.04662323,CHN.6.2_1,Guangdong,廣東|广东,Dongguan,东莞市,PrefectureCity,92,52,45,0,92
7999,Qufu,曲阜,1053,116.98722839,35.598602295,CHN.23.6_1,Shandong,山東|山东,Jining,济宁市,PrefectureCity,92,48,52,0,92
7177,Nanning,南寧,1570,103.79677582,25.495843887,CHN.30.12_1,Yunnan,雲南|云南,Qujing,曲靖市,PrefectureCity,92,14,79,0,92
4603,Taicang Zhou,太倉州,40427,121.09863281,31.451000214,CHN.15.7_1,Jiangsu,江蘇|江苏,Suzhou,苏州市,PrefectureCity,91,86,49,89,2
8057,Gaomi,高密,1039,119.75256348,36.385406494,CHN.23.13_1,Shandong,山東|山东,Weifang,潍坊市,PrefectureCity,91,77,15,0,91
7896,Linchuan,臨川,800,116.35134125,27.984781265,CHN.16.1_1,Jiangxi,江西,Fuzhou,抚州市,PrefectureCity,91,65,32,0,91
7161,Chuxiong,楚雄,1564,101.54286194,25.033065796,CHN.30.2_1,Yunnan,雲南|云南,ChuxiongYi,楚雄彝族自治州,AutonomousPrefecture,91,24,70,0,91
8322,Hengzhou Fu,衡州府,9627,112.59703827,26.90161705,CHN.14.4_1,Hunan,湖南,Hengyang,衡阳市|衡陽市,PrefectureCity,91,0,91,0,91
5495,Xin'gan,新淦,40947,115.393806,27.759735,CHN.16.3_1,Jiangxi,江西,Ji'an,吉安市,PrefectureCity,90,82,54,90,0
8974,Hancheng,韓城,950,110.43763733,35.465938568,CHN.22.6_1,Shaanxi,陝西|陕西,Weinan,渭南市,PrefectureCity,90,69,26,2,88
7533,Jiangyin,江陰,40436,120.26609039,31.908769608,CHN.15.9_1,Jiangsu,江蘇|江苏,Wuxi,无锡市,PrefectureCity,90,63,33,1,89
7629,Cixi,慈溪,40732,121.44419861,29.979194641,CHN.31.6_1,Zhejiang,浙江,Ningbo,宁波市,PrefectureCity,90,61,33,0,90
7244,Cang Zhou,滄州,123,116.86196899,38.309001923,CHN.10.2_1,Hebei,河北,Cangzhou,沧州市,PrefectureCity,90,56,38,2,88
5343,Jiaxing,嘉興,40057,120.753204,30.767469,CHN.31.3_1,Zhejiang,浙江,Jiaxing,嘉兴市,PrefectureCity,89,85,57,89,0
6069,Panyu,番禺,42199,113.256066,23.134624,CHN.6.4_1,Guangdong,廣東|广东,Guangzhou,广州市,PrefectureCity,89,82,52,87,2
5474,Jinxi,金谿,41000,116.77626,27.910084,CHN.16.1_1,Jiangxi,江西,Fuzhou,抚州市,PrefectureCity,89,77,47,88,1
5450,Guixi,貴溪,41204,117.202271,28.287901,CHN.16.11_1,Jiangxi,江西,Yingtan,鹰潭市,PrefectureCity,88,81,52,88,0
7688,Yuyao,餘姚,40788,121.15276337,30.049066544,CHN.31.6_1,Zhejiang,浙江,Ningbo,宁波市,PrefectureCity,88,68,26,0,88
8933,Dali Fu,大理府,9753,100.16444397,25.6978302,CHN.30.3_1,Yunnan,雲南|云南,DaliBai,大理白族自治州,AutonomousPrefecture,88,3,85,0,88
7744,Ningguo Fu,寧國府,9781,118.74250031,30.946941376,CHN.1.17_1,Anhui,安徽|安徽,Xuancheng,宣城市,PrefectureCity,88,1,87,0,88
5979,Houguan,侯官,40178,119.321577,26.073954,CHN.4.1_1,Fujian,福建,Fuzhou,福州市,PrefectureCity,87,84,43,87,0
5354,Gui'an,歸安,40128,120.099312,30.864964,CHN.31.2_1,Zhejiang,浙江,Huzhou,湖州市,PrefectureCity,87,83,41,87,0
8050,Jiao Zhou,膠州,1044,120.00730133,36.30002594,CHN.23.10_1,Shandong,山東|山东,Qingdao,青岛市,PrefectureCity,87,74,19,0,87
8059,Penglai,蓬萊,1017,120.7405014,37.804515839,CHN.23.15_1,Shandong,山東|山东,Yantai,烟台市,PrefectureCity,87,59,29,0,87
8397,Xinhui,新會,315,113.03839874,22.526580811,CHN.6.7_1,Guangdong,廣東|广东,Jiangmen,江门市,PrefectureCity,87,50,37,0,87
7754,Huizhou Fu,徽州府,9788,118.4339447,29.86577034,CHN.1.11_1,Anhui,安徽|安徽,Huangshan,黄山市,PrefectureCity,87,4,83,0,87
5998,Tong'an,同安,40260,118.144119,24.736046,CHN.4.8_1,Fujian,福建,Xiamen,厦门市,PrefectureCity,86,82,40,86,0
7625,Tongxiang,桐鄉,40060,120.54273987,30.641677856,CHN.31.3_1,Zhejiang,浙江,Jiaxing,嘉兴市,PrefectureCity,86,69,19,0,86
7695,Hefei,合肥,1670,117.27645874,31.864456177,CHN.1.8_1,Anhui,安徽|安徽,Hefei,合肥市,PrefectureCity,86,66,21,0,86
7576,Yizheng,儀徵,42730,119.17762756,32.267543793,CHN.15.12_1,Jiangsu,江蘇|江苏,Yangzhou,扬州市,PrefectureCity,86,60,36,0,86
7516,Lou Xian,婁縣,40478,121.22763824,31.009475708,CHN.24.1_1,Shanghai,上海|上海,Shanghai,上海|上海,Municipality,86,60,28,0,86
7224,Baodi,寶坻,96,117.30242157,39.725894928,CHN.27.1_1,Tianjin,天津|天津,Tianjin,天津|天津,Municipality,86,55,35,0,86
7384,Fengrun,豐潤,20,118.13489532,39.827602386,CHN.10.9_1,Hebei,河北,Tangshan,唐山市,PrefectureCity,86,50,38,0,86
7911,Yuanzhou Fu,袁州府,9645,114.37588501,27.794265747,CHN.16.10_1,Jiangxi,江西,Yichun,宜春市,PrefectureCity,86,1,85,0,86
8008,Jining Zhilizhou,濟寧直隸州,9677,116.5778656,35.410430908,CHN.23.6_1,Shandong,山東|山东,Jining,济宁市,PrefectureCity,85,83,5,0,85
8227,Qishui,蘄水,672,115.25203705,30.458690643,CHN.13.3_1,Hubei,湖北,Huanggang,黄冈市,PrefectureCity,85,60,27,0,85
8617,Quan Zhou,全州,360,111.06500244,25.931814194,CHN.7.6_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guilin,桂林市,PrefectureCity,85,39,52,0,85
7427,Zezhou Fu,澤州府,9695,112.8391571,35.504318237,CHN.25.3_1,Shanxi,山西,Jincheng,晋城市,PrefectureCity,85,24,61,0,85
4664,Tongcheng,桐城,43027,116.938606,31.05228,CHN.1.1_1,Anhui,安徽|安徽,Anqing,安庆市,PrefectureCity,84,80,38,82,2
5421,Yongjia,永嘉,40701,120.653221,28.018291,CHN.31.10_1,Zhejiang,浙江,Wenzhou,温州市,PrefectureCity,84,80,42,84,0
4614,Jiangyin,江陰,40436,120.26609,31.90877,CHN.15.9_1,Jiangsu,江蘇|江苏,Wuxi,无锡市,PrefectureCity,84,80,48,84,0
5335,Haining,海寧,40117,120.537499,30.40628,CHN.31.3_1,Zhejiang,浙江,Jiaxing,嘉兴市,PrefectureCity,84,78,44,82,2
7438,Anyi,安邑,1151,111.04241943,35.062000275,CHN.25.11_1,Shanxi,山西,Yuncheng,运城县,PrefectureCity,84,68,19,1,83
7517,Shanghai,上海,40502,121.486763,31.22442627,CHN.24.1_1,Shanghai,上海|上海,Shanghai,上海|上海,Municipality,84,64,23,1,83
7908,Gao'an,高安,793,115.37227631,28.425598145,CHN.16.10_1,Jiangxi,江西,Yichun,宜春市,PrefectureCity,84,50,36,0,84
7524,Taicang Zhilizhou Zhixiadifang,太倉直隸州直轄地方,32082,121.09863281,31.451000214,CHN.15.7_1,Jiangsu,江蘇|江苏,Suzhou,苏州市,PrefectureCity,84,7,80,0,84
7692,Xinchang,新昌,40777,120.90210724,29.494653702,CHN.31.8_1,Zhejiang,浙江,Shaoxing,绍兴市,PrefectureCity,83,61,24,1,82
7701,Huaining,懷寧,1684,117.0346756,30.512294769,CHN.1.1_1,Anhui,安徽|安徽,Anqing,安庆市,PrefectureCity,83,56,28,1,82
7768,Fujian Sheng,福建省,32116,119.32157898,26.073953629,CHN.4.1_1,Fujian,福建,Fuzhou,福州市,PrefectureCity,83,43,41,0,83
6071,Dongguan,東莞,42205,113.749817,23.046623,CHN.6.2_1,Guangdong,廣東|广东,Dongguan,东莞市,PrefectureCity,82,74,51,82,0
8264,Jiangling,江陵,658,112.19077301,30.350444794,CHN.13.6_1,Hubei,湖北,Jingzhou,荆州市,PrefectureCity,82,49,35,0,82
5878,Nanchong,南充,44557,106.080727,30.798986,CHN.26.13_1,Sichuan,四川,Nanchong,南充市,PrefectureCity,81,78,51,81,0
4621,Jintan,金壇,40595,119.57061768,31.74697876,CHN.15.1_1,Jiangsu,江蘇|江苏,Changzhou,常州市,PrefectureCity,81,76,30,81,0
8067,Laiyang,萊陽,1043,120.70584106,36.971164703,CHN.23.15_1,Shandong,山東|山东,Yantai,烟台市,PrefectureCity,81,71,12,0,81
4674,Xuancheng,宣城,41303,118.7425,30.946941,CHN.1.17_1,Anhui,安徽|安徽,Xuancheng,宣城市,PrefectureCity,81,67,46,81,0
7572,Tai Zhou,泰州,770,119.91123962,32.495872498,CHN.15.8_1,Jiangsu,江蘇|江苏,Taizhou,泰州市,PrefectureCity,81,55,31,0,81
8242,Tianmen,天門,1723,113.16411591,30.65625,CHN.13.11_1,Hubei,湖北,Tianmen,天门市,PrefectureCity,81,43,39,0,81
9045,Gongchang Fu,鞏昌府,9538,104.63560486,35.007137299,CHN.5.2_1,Gansu,甘肅|甘肃,Dingxi,定西市,PrefectureCity,81,2,79,0,81
8773,Shunqing Fu,順慶府,9714,106.08072662,30.798986435,CHN.26.13_1,Sichuan,四川,Nanchong,南充市,PrefectureCity,81,1,80,0,81
7434,Jiezhou Zhilizhou Zhixiadifang,解州直隸州直轄地方,9697,110.85543823,34.911781311,CHN.25.11_1,Shanxi,山西,Yuncheng,运城县,PrefectureCity,81,0,81,0,81
7846,Dehua,德化,40322,118.22921753,25.476953506,CHN.4.6_1,Fujian,福建,Quanzhou,泉州市,PrefectureCity,80,66,16,0,80
4689,Xiuning,休寧,1718,118.17577362,29.781190872,CHN.1.11_1,Anhui,安徽|安徽,Huangshan,黄山市,PrefectureCity,80,63,45,79,1
8063,Fushan,福山,986,121.26052856,37.493282318,CHN.23.15_1,Shandong,山東|山东,Yantai,烟台市,PrefectureCity,80,59,24,0,80
7204,Zhao Zhou,趙州,1623,100.31289673,25.585170746,CHN.30.3_1,Yunnan,雲南|云南,DaliBai,大理白族自治州,AutonomousPrefecture,80,37,45,0,80
7646,Jinhua,金華,40708,119.6499176,29.104711533,CHN.31.4_1,Zhejiang,浙江,Jinhua,金华市,PrefectureCity,80,20,60,0,80
5443,Fuliang,浮梁,41185,117.236359,29.382742,CHN.16.4_1,Jiangxi,江西,Jingdezhen,景德镇市,PrefectureCity,79,74,43,79,0
7542,Wujiang,吳江,40415,120.637787,31.167065,CHN.15.7_1,Jiangsu,江蘇|江苏,Suzhou,苏州市,PrefectureCity,79,55,27,0,79
7882,Poyang,鄱陽,802,116.66383362,28.994167328,CHN.16.8_1,Jiangxi,江西,Shangrao,上饶市,PrefectureCity,79,51,30,1,78
7990,Tai'an,泰安,1035,117.12718964,36.188999176,CHN.23.12_1,Shandong,山東|山东,Tai'an,泰安市,PrefectureCity,79,16,63,0,79
4623,Jiangdu,江都,42684,119.437187,32.39127,CHN.15.12_1,Jiangsu,江蘇|江苏,Yangzhou,扬州市,PrefectureCity,78,76,49,77,1
6779,Huating,華亭,247,106.651955,35.218842,CHN.5.10_1,Gansu,甘肅|甘肃,Pingliang,平凉市,PrefectureCity,78,72,12,0,78
7198,Taihe,太和,1558,100.16444397,25.6978302,CHN.30.3_1,Yunnan,雲南|云南,DaliBai,大理白族自治州,AutonomousPrefecture,78,59,21,0,78
8097,Sui Zhou,睢州,1742,115.06597137,34.430503845,CHN.12.12_1,Henan,河南,Shangqiu,商丘市,Prefecture,78,59,22,0,78
8613,Lingchuan,靈川,358,110.38368988,25.46320343,CHN.7.6_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guilin,桂林市,PrefectureCity,78,31,51,0,78
4619,Dantu,丹徒,40570,119.44429,32.20649,CHN.15.13_1,Jiangsu,江蘇|江苏,Zhenjiang,镇江市,PrefectureCity,77,75,38,77,0
9019,Hanzhong Fu,漢中府,9664,107.03518677,33.076480865,CHN.22.3_1,Shaanxi,陝西|陕西,Hanzhong,汉中市,PrefectureCity,77,0,77,0,77
7553,Jintan,金壇,40595,119.57061768,31.74697876,CHN.15.1_1,Jiangsu,江蘇|江苏,Changzhou,常州市,PrefectureCity,76,62,17,1,75
8026,Liaocheng,聊城,1019,115.98869324,36.447738647,CHN.23.8_1,Shandong,山東|山东,Liaocheng,聊城市,PrefectureCity,76,58,20,0,76
7274,Gaoyang,高陽,25,115.77420044,38.688907623,CHN.10.1_1,Hebei,河北,Baoding,保定市,PrefectureCity,76,50,29,0,76
8287,Hu'nan Sheng,湖南省,25006,112.97813416,28.198198318,CHN.14.2_1,Hunan,湖南,Changsha,长沙市|長沙市,PrefectureCity,76,29,50,0,76
7693,Anhui Sheng,安徽省,30305,117.0346756,30.512294769,CHN.1.1_1,Anhui,安徽|安徽,Anqing,安庆市,PrefectureCity,76,27,52,0,76
6852,Pingyue Zhilizhou,平越直隸州,9580,107.51251221,26.701211929,CHN.8.6_1,Guizhou,貴州|贵州,QiannanBuyeiandMiao,黔南布依族苗族自治州,AutonomousPrefecture,76,18,58,0,76
7862,Jiujiang Fu,九江府,9637,115.98567963,29.722364426,CHN.16.5_1,Jiangxi,江西,Jiujiang,九江市,PrefectureCity,76,2,74,0,76
4600,Jiading,嘉定,40393,121.249023,31.385845,CHN.24.1_1,Shanghai,上海|上海,Shanghai,上海|上海,Municipality,75,74,46,75,0
8444,Chaozhou Fu,潮州府,9551,116.63665771,23.667705536,CHN.6.1_1,Guangdong,廣東|广东,Chaozhou,潮州市,PrefectureCity,75,3,72,0,75
7480,Xinzhou Zhilizhou Zhixiadifang,忻州直隸州直轄地方,9684,112.73120117,38.398563385,CHN.25.9_1,Shanxi,山西,Xinzhou,忻州市,PrefectureCity,75,2,73,0,75
8167,Runing Fu,汝寧府,9601,114.34600067,33.007537842,CHN.12.18_1,Henan,河南,Zhumadian,驻马店市,PrefectureCity,75,2,74,0,75
8631,Wuzhou Fu,梧州府,9565,111.30857086,23.486898422,CHN.7.13_1,Guangxi,廣西壯族自治區|广西壮族自治区,Wuzhou,梧州市,PrefectureCity,75,0,75,0,75
5590,Jiangling,江陵,43676,112.190773,30.350445,CHN.13.6_1,Hubei,湖北,Jingzhou,荆州市,PrefectureCity,74,65,42,73,1
8182,Shangcheng,商城,522,115.40705872,31.803518295,CHN.12.14_1,Henan,河南,Xinyang,信阳市,PrefectureCity,74,55,22,0,74
7574,Xinghua,興化,769,119.83727264,32.934066772,CHN.15.8_1,Jiangsu,江蘇|江苏,Taizhou,泰州市,PrefectureCity,74,33,45,0,74
7194,Guangxi Zhilizhou,廣西直隸州,32464,119.4201889,30.894685745,CHN.1.17_1,Anhui,安徽|安徽,Xuancheng,宣城市,PrefectureCity,74,12,63,0,74
5372,Lanxi,蘭溪,40712,119.478851,29.204453,CHN.31.4_1,Zhejiang,浙江,Jinhua,金华市,PrefectureCity,73,68,50,73,0
8184,Luoyang,洛陽,550,112.38262939,34.665275574,CHN.12.7_1,Henan,河南,Luoyang,洛阳市,PrefectureCity,73,55,20,0,73
7234,Wen'an,文安,111,116.46456146,38.864807129,CHN.10.6_1,Hebei,河北,Langfang,廊坊市,PrefectureCity,73,44,30,0,73
8622,Pingle,平樂,381,110.64649963,24.635726929,CHN.7.6_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guilin,桂林市,PrefectureCity,73,20,53,0,73
4930,Yidu,益都,85282,118.478098,36.69748,CHN.23.13_1,Shandong,山東|山东,Weifang,潍坊市,PrefectureCity,72,69,41,72,0
5496,Xinyu,新喻,40955,114.931137,27.804075,CHN.16.9_1,Jiangxi,江西,Xinyu,新余市,PrefectureCity,72,66,44,72,0
7920,Anfu,安福,851,114.60845184,27.382461548,CHN.16.3_1,Jiangxi,江西,Ji'an,吉安市,PrefectureCity,72,56,17,0,72
8948,Fuping,富平,938,109.16156769,34.754428864,CHN.22.6_1,Shaanxi,陝西|陕西,Weinan,渭南市,PrefectureCity,72,37,36,1,71
9011,Fengxiang,鳳翔,951,107.38591766,34.522518158,CHN.22.2_1,Shaanxi,陝西|陕西,Baoji,宝鸡市,PrefectureCity,72,9,63,0,72
8013,Caozhou Fu,曹州府,9675,115.44412994,35.25025177,CHN.23.4_1,Shandong,山東|山东,Heze,菏泽市,PrefectureCity,72,7,65,0,72
8104,Chen Zhou,陳州府,84006,114.88245392,33.733982086,CHN.12.17_1,Henan,河南,Zhoukou,周口市,PrefectureCity,72,3,69,0,72
8342,Yuezhou Fu,岳州府,9617,113.09765625,29.371259689,CHN.14.12_1,Hunan,湖南,Yueyang,岳阳市|岳陽市,PrefectureCity,72,0,72,0,72
5186,Xianning,咸寧,70664,108.937189,34.317987,CHN.22.7_1,Shaanxi,陝西|陕西,Xi'an,西安市,PrefectureCity,71,71,44,71,0
7985,Anqiu,安邱,85322,119.1974,36.42905,CHN.23.13_1,Shandong,山東|山东,Weifang,潍坊市,PrefectureCity,71,55,19,0,71
7836,Nan'an,南安,40256,118.53784943,24.953763962,CHN.4.6_1,Fujian,福建,Quanzhou,泉州市,PrefectureCity,71,36,35,0,71
6805,Linjiang,臨江,120456,132.51399231,47.653610229,CHN.11.6_1,Heilongjiang,黑龙江省|黑龍江省,Jiamusi,佳木斯市,PrefectureCity,71,6,66,0,71
8307,Baoqing Fu,寶慶府,9630,111.47493744,27.249315262,CHN.14.7_1,Hunan,湖南,Shaoyang,邵阳市|邵陽市,PrefectureCity,71,2,70,0,71
7704,Taihu,太湖,1681,116.26507568,30.420059204,CHN.1.1_1,Anhui,安徽|安徽,Anqing,安庆市,PrefectureCity,70,56,17,0,70
20322,Jianshui,建水,1612,102.822311,23.624552,CHN.30.6_1,Yunnan,雲南|云南,HongheHaniandYi,红河哈尼族彝族自治州,AutonomousPrefecture,70,33,37,0,70
7523,Taicang Zhilizhou,太倉直隸州,32082,121.09863281,31.451000214,CHN.15.7_1,Jiangsu,江蘇|江苏,Suzhou,苏州市,PrefectureCity,69,65,9,1,68
7848,Putian,莆田,40298,119.011101,25.433954,CHN.4.5_1,Fujian,福建,Putian,莆田市,PrefectureCity,69,55,18,0,69
7399,Fenyang,汾陽,1108,111.77902985,37.263404846,CHN.25.6_1,Shanxi,山西,Luliang,吕梁市,PrefectureCity,69,46,25,1,68
9044,Lanzhou Fu,蘭州府,9536,103.84713745,36.047031403,CHN.5.7_1,Gansu,甘肅|甘肃,Lanzhou,兰州市,PrefectureCity,69,0,69,0,69
4442,Renqiu,任邱,44868,116.09048462,38.707668304,CHN.10.2_1,Hebei,河北,Cangzhou,沧州市,PrefectureCity,68,68,44,68,0
7578,Baoying,寶應,767,119.31004333,33.235946655,CHN.15.12_1,Jiangsu,江蘇|江苏,Yangzhou,扬州市,PrefectureCity,68,39,37,1,67
8451,Dapu,大埔,284,116.68544006,24.517745972,CHN.6.10_1,Guangdong,廣東|广东,Meizhou,梅州市,PrefectureCity,68,33,37,0,68
7187,Anshun Fu Zhixiadifang,安順府直轄地方,9578,105.92786407,26.243244171,CHN.8.1_1,Guizhou,貴州|贵州,Anshun,安顺市,PrefectureCity,68,3,65,0,68
8920,Qujing Fu,曲靖府,9757,103.79677582,25.495843887,CHN.30.12_1,Yunnan,雲南|云南,Qujing,曲靖市,PrefectureCity,68,0,68,0,68
4841,Licheng,歷城,1025,117.00148773,36.650131226,CHN.23.5_1,Shandong,山東|山东,Jinan,济南市,PrefectureCity,67,64,41,66,1
5440,Poyang,鄱陽,41166,116.663833,28.994167,CHN.16.8_1,Jiangxi,江西,Shangrao,上饶市,PrefectureCity,67,61,40,67,0
5493,Qingjiang,清江,40941,115.398987,28.015566,CHN.16.10_1,Jiangxi,江西,Yichun,宜春市,PrefectureCity,67,57,37,67,0
4691,Qimen,祁門,41330,117.706978,29.854147,CHN.1.11_1,Anhui,安徽|安徽,Huangshan,黄山市,PrefectureCity,67,52,48,67,0
7855,Fengcheng,豐城,791,115.78578186,28.197753906,CHN.16.10_1,Jiangxi,江西,Yichun,宜春市,PrefectureCity,67,47,21,0,67
7256,Xian Xian,獻縣,47,116.11489868,38.190696716,CHN.10.2_1,Hebei,河北,Cangzhou,沧州市,PrefectureCity,67,39,32,0,67
7391,Taigu,太谷,1114,112.55276489,37.425506592,CHN.25.4_1,Shanxi,山西,Jinzhong,晋中市,PrefectureCity,67,36,34,0,67
8025,Dongchang Fu,東昌府,9669,115.98869324,36.447738647,CHN.23.8_1,Shandong,山東|山东,Liaocheng,聊城市,PrefectureCity,67,2,66,0,67
4771,Pu Zhou,蒲州,115679,115.91989899,38.682151794,CHN.10.1_1,Hebei,河北,Baoding,保定市,PrefectureCity,66,65,35,65,1
5541,Jiangxia,江夏,43459,114.306655,30.57367,CHN.13.12_1,Hubei,湖北,Wuhan,武汉市,PrefectureCity,66,64,29,65,1
4808,Shanyin,山陰,95059,112.942734,39.440437,CHN.25.7_1,Shanxi,山西,Shuozhou,朔州市,PrefectureCity,66,58,15,66,0
5489,Gao'an,高安,41219,115.372276,28.425598,CHN.16.10_1,Jiangxi,江西,Yichun,宜春市,PrefectureCity,66,53,36,66,0
8949,Jingyang,涇陽,929,108.83756256,34.533336639,CHN.22.8_1,Shaanxi,陝西|陕西,Xianyang,咸阳市,PrefectureCity,66,51,17,0,66
